timestamp,open,high,low,close,volume
2025-01-01T00:00:00,4981000.0,5001000.0,4977000.0,5001000.0,399.71086899
2025-01-01T00:15:00,5000000.0,5008000.0,4997000.0,5001000.0,313.67912744
2025-01-01T00:30:00,5001000.0,5022000.0,5001000.0,5018000.0,234.49776713
2025-01-01T00:45:00,5018000.0,5033000.0,5016000.0,5032000.0,461.81168209
2025-01-01T01:00:00,5032000.0,5032000.0,5017000.0,5023000.0,479.51443009
2025-01-01T01:15:00,5023000.0,5025000.0,5007000.0,5012000.0,257.29846241
2025-01-01T01:30:00,5011000.0,5034000.0,5008000.0,5015000.0,284.18455606
2025-01-01T01:45:00,5015000.0,5016000.0,4995000.0,5003000.0,289.14450077
2025-01-01T02:00:00,5003000.0,5014000.0,5003000.0,5008000.0,180.07173198
2025-01-01T02:15:00,5009000.0,5012000.0,5003000.0,5005000.0,143.37976144
2025-01-01T02:30:00,5005000.0,5018000.0,5004000.0,5014000.0,72.85037204
2025-01-01T02:45:00,5014000.0,5026000.0,5013000.0,5020000.0,124.42251629
2025-01-01T03:00:00,5019000.0,5025000.0,5017000.0,5019000.0,91.13892031
2025-01-01T03:15:00,5019000.0,5021000.0,5010000.0,5012000.0,83.60610233
2025-01-01T03:30:00,5012000.0,5015000.0,5006000.0,5013000.0,68.8797368
2025-01-01T03:45:00,5013000.0,5015000.0,5005000.0,5008000.0,74.26063837
2025-01-01T04:00:00,5008000.0,5012000.0,5000000.0,5002000.0,111.58831206
2025-01-01T04:15:00,5002000.0,5010000.0,5001000.0,5005000.0,89.04863241
2025-01-01T04:30:00,5005000.0,5009000.0,5000000.0,5000000.0,104.54745424
2025-01-01T04:45:00,5000000.0,5003000.0,4991000.0,4992000.0,160.83646456
2025-01-01T05:00:00,4991000.0,5001000.0,4991000.0,5001000.0,106.63100861
2025-01-01T05:15:00,5000000.0,5012000.0,5000000.0,5010000.0,125.55410203
2025-01-01T05:30:00,5009000.0,5014000.0,5000000.0,5005000.0,139.54385401
2025-01-01T05:45:00,5005000.0,5007000.0,5001000.0,5002000.0,105.04452093
2025-01-01T06:00:00,5002000.0,5008000.0,4997000.0,4998000.0,162.75221638
2025-01-01T06:15:00,4997000.0,5008000.0,4997000.0,5006000.0,95.46461847
2025-01-01T06:30:00,5007000.0,5007000.0,4996000.0,5003000.0,121.12901797
2025-01-01T06:45:00,5002000.0,5006000.0,5000000.0,5005000.0,95.35872993
2025-01-01T07:00:00,5003000.0,5007000.0,5001000.0,5001000.0,122.80628455
2025-01-01T07:15:00,5003000.0,5005000.0,4999000.0,4999000.0,81.24139737
2025-01-01T07:30:00,4999000.0,5005000.0,4999000.0,5003000.0,74.33096573
2025-01-01T07:45:00,5002000.0,5007000.0,5002000.0,5004000.0,57.04408277
2025-01-01T08:00:00,5003000.0,5013000.0,5002000.0,5010000.0,130.32069651
2025-01-01T08:15:00,5010000.0,5010000.0,4990000.0,4997000.0,230.05679421
2025-01-01T08:30:00,4995000.0,5007000.0,4995000.0,5001000.0,181.81869634
2025-01-01T08:45:00,5001000.0,5004000.0,4985000.0,4992000.0,330.25864364
2025-01-01T09:00:00,4992000.0,4998000.0,4973000.0,4983000.0,355.70739022
2025-01-01T09:15:00,4983000.0,4985000.0,4960000.0,4976000.0,674.91950606
2025-01-01T09:30:00,4977000.0,4995000.0,4975000.0,4984000.0,267.9842004
2025-01-01T09:45:00,4984000.0,5004000.0,4980000.0,5002000.0,212.55997031
2025-01-01T10:00:00,5002000.0,5006000.0,4993000.0,4996000.0,252.85949725
2025-01-01T10:15:00,4995000.0,5005000.0,4994000.0,4997000.0,110.89348798
2025-01-01T10:30:00,4995000.0,5005000.0,4991000.0,4993000.0,242.94775102
2025-01-01T10:45:00,4992000.0,4995000.0,4983000.0,4990000.0,131.85050573
2025-01-01T11:00:00,4989000.0,4994000.0,4980000.0,4990000.0,111.22388408
2025-01-01T11:15:00,4990000.0,4998000.0,4989000.0,4994000.0,148.31984429
2025-01-01T11:30:00,4993000.0,5010000.0,4993000.0,5009000.0,198.74342474
2025-01-01T11:45:00,5008000.0,5014000.0,5000000.0,5002000.0,230.75937201
2025-01-01T12:00:00,5005000.0,5014000.0,5001000.0,5009000.0,157.26884866
2025-01-01T12:15:00,5009000.0,5017000.0,5006000.0,5017000.0,205.97992224
2025-01-01T12:30:00,5016000.0,5026000.0,5012000.0,5022000.0,287.51736935
2025-01-01T12:45:00,5020000.0,5022000.0,5014000.0,5018000.0,278.72137578
2025-01-01T13:00:00,5020000.0,5027000.0,5008000.0,5009000.0,342.20763463
