timestamp,open,high,low,close,volume
2021-02-01T00:00:00,130.0,241.0,51.9,55.5,12969466606.831242
2021-03-01T00:00:00,55.3,78.0,54.6,65.5,18132589294.49108
2021-04-01T00:00:00,65.5,575.0,60.0,398.0,280446424541.55225
2021-05-01T00:00:00,397.0,889.0,316.0,381.0,171551468421.88217
2021-06-01T00:00:00,382.0,525.0,196.0,294.0,74634230855.70741
2021-07-01T00:00:00,294.0,306.0,190.0,241.0,38427178908.734985
2021-08-01T00:00:00,240.0,409.0,227.0,326.0,66387268189.673416
2021-09-01T00:00:00,326.0,369.0,237.0,249.0,20989332279.284424
2021-10-01T00:00:00,249.0,405.0,247.0,330.0,34223400896.417854
2021-11-01T00:00:00,330.0,360.0,248.0,267.0,14440275544.48647
2021-12-01T00:00:00,267.0,277.0,191.0,209.0,19742471506.352684
2022-01-01T00:00:00,208.0,255.0,154.0,175.0,22036577935.17936
2022-02-01T00:00:00,174.0,210.0,135.0,162.0,15185700006.404028
2022-03-01T00:00:00,162.0,184.0,142.0,171.0,9357339971.050304
2022-04-01T00:00:00,171.0,219.0,156.0,167.0,33610790609.83334
2022-05-01T00:00:00,166.0,178.0,97.3,108.0,21462208128.34469
2022-06-01T00:00:00,108.0,113.0,65.1,86.5,22381033103.361454
2022-07-01T00:00:00,86.6,101.0,76.1,90.1,13241176319.494047
2022-08-01T00:00:00,90.1,121.0,83.3,84.4,18366525908.48981
2022-09-01T00:00:00,84.4,97.9,80.0,88.5,11080280856.749918
2022-10-01T00:00:00,88.5,209.0,79.9,179.0,41920572356.11518
2022-11-01T00:00:00,178.0,222.0,101.0,144.0,83162859921.61589
2022-12-01T00:00:00,145.0,149.0,84.0,89.4,22254099980.877224
2023-01-01T00:00:00,89.3,122.0,87.7,121.0,24250057175.07157
2023-02-01T00:00:00,120.0,125.0,103.0,108.0,14202896747.63178
2023-03-01T00:00:00,109.0,110.0,85.6,101.0,15165098168.514847
2023-04-01T00:00:00,101.0,137.0,100.0,106.0,28153276216.39385
2023-05-01T00:00:00,106.0,108.0,92.9,95.7,5149646532.634744
2023-06-01T00:00:00,95.8,97.0,77.0,88.6,8739910367.079868
2023-07-01T00:00:00,88.5,108.0,84.0,102.0,27016390375.35916
2023-08-01T00:00:00,101.0,103.0,82.1,87.2,8725816543.744473
2023-09-01T00:00:00,87.3,88.4,81.1,84.1,4522286846.680389
2023-10-01T00:00:00,84.2,101.0,78.6,92.8,9413595642.772009
2023-11-01T00:00:00,92.8,118.0,90.1,112.0,18971480449.750927
2023-12-01T00:00:00,112.0,147.0,110.0,121.0,17588924352.396374
2024-01-01T00:00:00,121.0,126.0,100.0,108.7,12866793064.719187
2024-02-01T00:00:00,108.8,190.5,106.8,164.9,14336439207.24034
2024-03-01T00:00:00,164.9,324.0,164.4,311.5,54969228500.43258
2024-04-01T00:00:00,311.5,311.6,187.0,191.3,25652173234.36128
2024-05-01T00:00:00,191.3,243.1,171.3,222.3,18877260104.42275
2024-06-01T00:00:00,222.3,229.6,162.0,174.5,5421603934.263155
2024-07-01T00:00:00,174.5,200.2,133.5,170.6,8977691862.593758
2024-08-01T00:00:00,170.7,172.5,116.7,137.8,8260273132.525491
2024-09-01T00:00:00,137.8,173.3,122.1,151.3,6690339898.929311
2024-10-01T00:00:00,151.2,249.4,137.6,225.5,16045046702.078918
2024-11-01T00:00:00,225.5,660.0,198.5,585.2,111867651553.65224
2024-12-01T00:00:00,585.1,678.2,300.0,471.1,42830725057.04393
2025-01-01T00:00:00,470.8,641.9,466.6,502.1,26208686218.05051
2025-02-01T00:00:00,502.2,507.1,270.8,297.6,13760509352.053926
2025-03-01T00:00:00,297.6,367.1,214.0,248.8,13716346684.617386
2025-04-01T00:00:00,248.8,278.7,195.0,248.9,8866707200.557854
2025-05-01T00:00:00,249.0,359.9,234.2,272.3,15196118403.901556
2025-06-01T00:00:00,272.3,283.8,200.1,224.7,6519250325.445501
2025-07-01T00:00:00,224.7,390.1,215.0,292.0,23132942006.160313
2025-08-01T00:00:00,293.0,348.0,263.9,298.0,14308513099.089643
2025-09-01T00:00:00,298.0,424.0,287.0,333.0,15815438350.75156
2025-10-01T00:00:00,333.0,384.0,269.0,280.0,15180443423.840174
2025-11-01T00:00:00,280.0,280.0,200.0,220.0,9701355598.006004
2025-12-01T00:00:00,220.0,228.0,171.0,172.0,5526886796.003211
2026-01-01T00:00:00,172.0,227.0,142.0,155.0,7188470707.617921
2026-02-01T00:00:00,156.0,173.0,118.0,138.0,8603223704.62187
2026-03-01T00:00:00,138.0,155.0,129.0,139.0,8435527779.110472
2026-04-01T00:00:00,139.0,150.0,135.0,146.0,4494393165.709351
