timestamp,open,high,low,close,volume
2021-10-27T00:00:00,346650.0,880000.0,346650.0,399850.0,1263089.00575326
2021-10-28T00:00:00,399800.0,419250.0,381500.0,408650.0,152055.23796165
2021-10-29T00:00:00,409600.0,418900.0,390500.0,393350.0,47379.09160047
2021-10-30T00:00:00,392250.0,394600.0,372000.0,376700.0,40429.44293949
2021-10-31T00:00:00,376700.0,383550.0,355400.0,371100.0,32010.66302515
2021-11-01T00:00:00,371100.0,385600.0,360050.0,384900.0,24875.73486558
2021-11-02T00:00:00,384900.0,386800.0,373950.0,381550.0,19102.63504108
2021-11-03T00:00:00,381350.0,386000.0,366200.0,386000.0,21891.6052476
2021-11-04T00:00:00,384800.0,404200.0,370000.0,400350.0,23826.34929107
2021-11-05T00:00:00,400400.0,416600.0,389850.0,398200.0,31786.64913892
2021-11-06T00:00:00,398050.0,399850.0,379100.0,386050.0,19165.61246453
2021-11-07T00:00:00,386100.0,394150.0,384550.0,387800.0,11163.52420238
2021-11-08T00:00:00,387800.0,404800.0,386000.0,401050.0,18739.9147444
2021-11-09T00:00:00,399050.0,419650.0,392750.0,405600.0,32932.67053619
2021-11-10T00:00:00,406250.0,414600.0,370150.0,384100.0,29944.59700734
2021-11-11T00:00:00,384100.0,389500.0,376500.0,379800.0,14953.55232964
2021-11-12T00:00:00,379850.0,381100.0,365000.0,375200.0,13365.63031206
2021-11-13T00:00:00,375900.0,380350.0,369950.0,377750.0,10856.79376785
2021-11-14T00:00:00,377750.0,385250.0,377050.0,382600.0,9447.60017495
2021-11-15T00:00:00,382200.0,384600.0,367000.0,369250.0,13568.14802914
2021-11-16T00:00:00,369300.0,370600.0,338300.0,342900.0,28080.79831347
2021-11-17T00:00:00,342400.0,352000.0,330000.0,348950.0,27460.22364041
2021-11-18T00:00:00,348900.0,353450.0,321650.0,324050.0,26698.44316284
2021-11-19T00:00:00,325700.0,347700.0,321500.0,345100.0,10805.77905285
2021-11-20T00:00:00,345100.0,348100.0,333850.0,339050.0,9338.24844161
2021-11-21T00:00:00,339100.0,339100.0,328300.0,333800.0,9562.16802775
2021-11-22T00:00:00,333950.0,334250.0,321550.0,330400.0,10595.63779924
2021-11-23T00:00:00,330500.0,346300.0,325050.0,336600.0,14397.49696986
2021-11-24T00:00:00,335450.0,340100.0,316300.0,318800.0,14209.1562325
2021-11-25T00:00:00,319600.0,328550.0,316150.0,326800.0,16694.622451
2021-11-26T00:00:00,326800.0,327800.0,294000.0,296100.0,29572.88773866
2021-11-27T00:00:00,296200.0,310000.0,295100.0,299550.0,10056.63771366
2021-11-28T00:00:00,299550.0,304300.0,285300.0,301150.0,12736.30873137
2021-11-29T00:00:00,301700.0,314100.0,293500.0,311950.0,10553.80305028
2021-11-30T00:00:00,312000.0,328800.0,305700.0,318450.0,19968.09732155
2021-12-01T00:00:00,320200.0,331850.0,311850.0,311900.0,18605.59563254
2021-12-02T00:00:00,311800.0,312650.0,300100.0,303900.0,9298.70780755
2021-12-03T00:00:00,303900.0,306650.0,282500.0,286650.0,13599.60793955
2021-12-04T00:00:00,288700.0,289600.0,199800.0,255000.0,38282.85144032
2021-12-05T00:00:00,255550.0,262000.0,233550.0,239800.0,11035.62620808
2021-12-06T00:00:00,240250.0,241000.0,211700.0,230500.0,33409.92752467
2021-12-07T00:00:00,230250.0,243900.0,222450.0,233600.0,27242.40319489
2021-12-08T00:00:00,233600.0,250500.0,223000.0,250450.0,22168.81907568
2021-12-09T00:00:00,250350.0,250700.0,221900.0,222000.0,18981.80442243
2021-12-10T00:00:00,221900.0,227000.0,210200.0,212200.0,13152.7548084
2021-12-11T00:00:00,212200.0,225600.0,208100.0,224800.0,7883.88017557
2021-12-12T00:00:00,225400.0,226300.0,219850.0,222800.0,5176.1042295
2021-12-13T00:00:00,222800.0,224850.0,200000.0,204250.0,15666.1239381
2021-12-14T00:00:00,203900.0,210700.0,195500.0,209650.0,15473.52549945
2021-12-15T00:00:00,209650.0,220000.0,198200.0,216700.0,10470.29987521
2021-12-16T00:00:00,216700.0,226700.0,214000.0,219000.0,9067.55913827
2021-12-17T00:00:00,217750.0,239650.0,204200.0,235750.0,13841.82671048
2021-12-18T00:00:00,235100.0,253950.0,229800.0,240450.0,45595.66150444
2021-12-19T00:00:00,240450.0,241100.0,227000.0,228550.0,8202.83064222
2021-12-20T00:00:00,229050.0,231450.0,209500.0,223050.0,8703.82991322
2021-12-21T00:00:00,223500.0,229200.0,220600.0,228450.0,11800.95785363
2021-12-22T00:00:00,228500.0,266500.0,227950.0,253550.0,85964.50882466
2021-12-23T00:00:00,253900.0,303350.0,251700.0,298700.0,329072.43569347
2021-12-24T00:00:00,298750.0,340000.0,295900.0,330450.0,209628.88102615
2021-12-25T00:00:00,330500.0,350100.0,313250.0,319600.0,122251.25964657
2021-12-26T00:00:00,319950.0,336900.0,304100.0,324300.0,77237.72311088
2021-12-27T00:00:00,324350.0,352500.0,320000.0,335800.0,105552.17087233
2021-12-28T00:00:00,336750.0,362450.0,308350.0,309700.0,239926.64399981
2021-12-29T00:00:00,309700.0,316800.0,287450.0,289600.0,75773.39982961
2021-12-30T00:00:00,289600.0,322900.0,281800.0,319450.0,70693.96969359
2021-12-31T00:00:00,319450.0,333500.0,305850.0,310500.0,62774.43924475
2022-01-01T00:00:00,311650.0,323950.0,307000.0,323900.0,32180.38968021
2022-01-02T00:00:00,323900.0,327050.0,307300.0,321900.0,42155.62165005
2022-01-03T00:00:00,322650.0,349450.0,318800.0,325450.0,92670.04922251
2022-01-04T00:00:00,325450.0,329250.0,303550.0,307950.0,45027.15604738
2022-01-05T00:00:00,308400.0,315850.0,266750.0,285050.0,38945.6049505
2022-01-06T00:00:00,285650.0,289200.0,267300.0,273600.0,32121.96796955
2022-01-07T00:00:00,273650.0,275200.0,248650.0,262300.0,37201.48623331
2022-01-08T00:00:00,262400.0,293950.0,252300.0,265300.0,199456.73622874
2022-01-09T00:00:00,265250.0,272000.0,257350.0,259100.0,45957.60542613
2022-01-10T00:00:00,259100.0,262700.0,230000.0,245500.0,45951.25081102
2022-01-11T00:00:00,245500.0,263500.0,240400.0,260900.0,56822.02810677
2022-01-12T00:00:00,260900.0,271850.0,256200.0,265600.0,43209.94038546
2022-01-13T00:00:00,265950.0,269800.0,254350.0,255000.0,41548.64867879
2022-01-14T00:00:00,255000.0,275350.0,249900.0,271500.0,37003.01112286
2022-01-15T00:00:00,271500.0,294250.0,269150.0,289400.0,72321.52618271
2022-01-16T00:00:00,289400.0,298500.0,279650.0,294000.0,41400.80658099
2022-01-17T00:00:00,293900.0,295500.0,270500.0,276150.0,37022.459536
2022-01-18T00:00:00,276100.0,295500.0,269450.0,281100.0,170100.8357688
2022-01-19T00:00:00,281100.0,287000.0,253550.0,253700.0,66256.39016051
2022-01-20T00:00:00,254250.0,266400.0,240900.0,242400.0,42166.65313146
2022-01-21T00:00:00,242400.0,243950.0,203950.0,213150.0,77434.88181805
2022-01-22T00:00:00,213100.0,216650.0,170250.0,182350.0,78261.25195943
2022-01-23T00:00:00,182300.0,200500.0,179600.0,193000.0,45118.9043438
2022-01-24T00:00:00,193250.0,193450.0,163000.0,186450.0,47914.10133976
2022-01-25T00:00:00,186450.0,189500.0,177750.0,184850.0,25281.75995258
2022-01-26T00:00:00,184650.0,199450.0,175200.0,180000.0,60073.07220161
2022-01-27T00:00:00,180000.0,185600.0,170800.0,177900.0,34207.49846379
2022-01-28T00:00:00,178100.0,189200.0,174050.0,184000.0,55756.12898977
2022-01-29T00:00:00,184000.0,194200.0,182400.0,190250.0,40829.15801845
2022-01-30T00:00:00,190350.0,192150.0,182400.0,185950.0,27272.73198731
2022-01-31T00:00:00,185950.0,195450.0,176400.0,193900.0,30290.36716807
2022-02-01T00:00:00,193750.0,206800.0,193200.0,201850.0,55875.44045827
2022-02-02T00:00:00,202300.0,202750.0,185500.0,186950.0,46698.18846258
2022-02-03T00:00:00,186900.0,190350.0,180000.0,187600.0,23045.82402622
2022-02-04T00:00:00,187750.0,203500.0,185900.0,203000.0,33561.2053859
2022-02-05T00:00:00,203000.0,211800.0,200000.0,203900.0,38152.11503291
2022-02-06T00:00:00,204250.0,212650.0,202850.0,212400.0,39395.75166622
2022-02-07T00:00:00,212400.0,223850.0,208550.0,222350.0,41285.48048274
2022-02-08T00:00:00,222350.0,234500.0,213350.0,224100.0,70449.02186144
2022-02-09T00:00:00,224100.0,229900.0,215100.0,227150.0,20467.17017061
2022-02-10T00:00:00,227100.0,228200.0,212550.0,214350.0,27881.4954319
2022-02-11T00:00:00,214450.0,220000.0,196000.0,200350.0,19286.81447542
2022-02-12T00:00:00,200350.0,205000.0,195150.0,198400.0,21324.77327633
2022-02-13T00:00:00,198300.0,201750.0,193000.0,193850.0,9645.48388878
2022-02-14T00:00:00,193950.0,196200.0,186600.0,195700.0,16163.24393619
2022-02-15T00:00:00,195850.0,208800.0,195050.0,208100.0,23200.24505383
2022-02-16T00:00:00,208100.0,210950.0,198600.0,206900.0,16465.48564776
2022-02-17T00:00:00,207300.0,210800.0,184800.0,186450.0,23325.93630977
2022-02-18T00:00:00,186450.0,190000.0,176850.0,178750.0,31165.05730332
2022-02-19T00:00:00,178750.0,181650.0,172000.0,178650.0,14206.88292515
2022-02-20T00:00:00,178650.0,179100.0,166150.0,169050.0,21328.21554892
2022-02-21T00:00:00,169050.0,175850.0,157000.0,157650.0,24028.89935559
2022-02-22T00:00:00,157800.0,166900.0,154600.0,163750.0,16221.34741905
2022-02-23T00:00:00,164100.0,173350.0,159350.0,159650.0,17756.14970627
2022-02-24T00:00:00,159850.0,161050.0,140300.0,153600.0,46958.7679337
2022-02-25T00:00:00,153700.0,174350.0,149200.0,169950.0,52483.00731107
2022-02-26T00:00:00,169950.0,175350.0,165500.0,167150.0,20171.8279347
2022-02-27T00:00:00,167000.0,176950.0,159100.0,162050.0,59100.55423538
2022-02-28T00:00:00,162000.0,177700.0,157650.0,176500.0,33774.71993272
2022-03-01T00:00:00,176400.0,182500.0,170200.0,173800.0,48472.00397908
2022-03-02T00:00:00,173800.0,176950.0,166600.0,167750.0,44285.39835234
2022-03-03T00:00:00,167700.0,167800.0,155150.0,158700.0,51760.18376525
2022-03-04T00:00:00,158600.0,162000.0,151800.0,153950.0,60062.02583136
2022-03-05T00:00:00,153800.0,156200.0,151350.0,153800.0,18143.8718795
2022-03-06T00:00:00,153850.0,155500.0,145000.0,145400.0,35774.36718455
2022-03-07T00:00:00,145450.0,153700.0,141250.0,145350.0,42741.259285
2022-03-08T00:00:00,145850.0,155200.0,144650.0,151350.0,42162.74453964
2022-03-09T00:00:00,151500.0,160600.0,151000.0,156650.0,33425.54816836
2022-03-10T00:00:00,156850.0,158200.0,145000.0,148000.0,34298.12784228
2022-03-11T00:00:00,148000.0,151000.0,143350.0,145300.0,21682.6665886
2022-03-12T00:00:00,145600.0,151550.0,145350.0,150400.0,16417.44971198
2022-03-13T00:00:00,150350.0,150400.0,143850.0,145450.0,18110.93259657
2022-03-14T00:00:00,145400.0,150700.0,141700.0,146900.0,18219.66593937
2022-03-15T00:00:00,146950.0,152100.0,142800.0,150850.0,13403.62515919
2022-03-16T00:00:00,150850.0,173950.0,149800.0,173500.0,91179.33524716
2022-03-17T00:00:00,173750.0,191900.0,167400.0,190600.0,105565.46403947
2022-03-18T00:00:00,190250.0,198800.0,181650.0,194450.0,87147.57391268
2022-03-19T00:00:00,194450.0,201650.0,189050.0,190850.0,45441.02183553
2022-03-20T00:00:00,190850.0,194450.0,180000.0,187000.0,38452.44144134
2022-03-21T00:00:00,186550.0,198500.0,180150.0,187950.0,34750.18694634
2022-03-22T00:00:00,188000.0,195500.0,185650.0,186900.0,26581.30705296
2022-03-23T00:00:00,186650.0,191200.0,183200.0,189850.0,19678.68752047
2022-03-24T00:00:00,189850.0,208350.0,186200.0,201350.0,57772.79565338
2022-03-25T00:00:00,201700.0,210450.0,195300.0,197450.0,43563.60714776
2022-03-26T00:00:00,197400.0,202950.0,195600.0,197650.0,21198.76782601
2022-03-27T00:00:00,197650.0,201800.0,191900.0,201300.0,26657.08543001
2022-03-28T00:00:00,201300.0,213650.0,199000.0,203000.0,43903.3631358
2022-03-29T00:00:00,202300.0,351000.0,202100.0,268100.0,2033884.30283753
2022-03-30T00:00:00,268100.0,293000.0,252400.0,267150.0,1334569.65818496
2022-03-31T00:00:00,267700.0,273500.0,246000.0,250900.0,232567.58724032
2022-04-01T00:00:00,250650.0,321800.0,249500.0,296500.0,1085184.86651255
2022-04-02T00:00:00,296950.0,316300.0,284950.0,290900.0,291975.37119288
2022-04-03T00:00:00,291150.0,309900.0,281650.0,296600.0,135570.78675577
2022-04-04T00:00:00,295850.0,296450.0,276000.0,291600.0,73784.38726266
2022-04-05T00:00:00,291600.0,292050.0,272100.0,273350.0,42944.32754607
2022-04-06T00:00:00,273350.0,273350.0,234400.0,235300.0,57285.64149902
2022-04-07T00:00:00,235300.0,256450.0,234400.0,251100.0,96631.18190683
2022-04-08T00:00:00,251100.0,252450.0,228500.0,230250.0,76857.34410092
2022-04-09T00:00:00,230250.0,233500.0,221100.0,231300.0,38184.88672313
2022-04-10T00:00:00,230850.0,235550.0,220050.0,220950.0,32822.08531013
2022-04-11T00:00:00,220900.0,223150.0,198000.0,200150.0,45338.21050277
2022-04-12T00:00:00,200200.0,219700.0,197800.0,207250.0,98839.85618682
2022-04-13T00:00:00,207650.0,225700.0,204100.0,224300.0,47241.13343854
2022-04-14T00:00:00,224300.0,226000.0,210700.0,216400.0,45599.73031585
2022-04-15T00:00:00,216100.0,222250.0,212250.0,220550.0,24230.99099104
2022-04-16T00:00:00,220550.0,221000.0,213950.0,215550.0,12960.9908181
2022-04-17T00:00:00,215550.0,223000.0,209200.0,210500.0,19231.87077142
2022-04-18T00:00:00,210200.0,213350.0,198600.0,210950.0,29959.40358883
2022-04-19T00:00:00,211050.0,228000.0,206500.0,226650.0,42269.21135224
2022-04-20T00:00:00,226650.0,248900.0,221900.0,231750.0,172053.75682885
2022-04-21T00:00:00,231750.0,243350.0,214750.0,218550.0,77294.16700464
