timestamp,open,high,low,close,volume
2017-10-01T00:00:00,23.8,43.2,19.9,35.1,393.4925
2017-11-01T00:00:00,32.2,195.0,21.3,143.0,17397737992.824684
2017-12-01T00:00:00,143.0,1075.0,101.0,986.0,30194430235.423676
2018-01-01T00:00:00,987.0,1995.0,502.0,561.0,21898708391.963318
2018-02-01T00:00:00,560.0,581.0,291.0,348.0,27070967507.312813
2018-03-01T00:00:00,348.0,349.0,135.0,167.0,14212120912.90637
2018-04-01T00:00:00,168.0,420.0,152.0,372.0,15814699609.04722
2018-05-01T00:00:00,372.0,425.0,189.0,247.0,6989021027.106049
2018-06-01T00:00:00,247.0,258.0,129.0,154.0,4629800311.731632
2018-07-01T00:00:00,154.0,219.0,139.0,161.0,6706001811.132337
2018-08-01T00:00:00,161.0,166.0,99.9,114.0,5521964567.462053
2018-09-01T00:00:00,113.0,121.0,70.3,94.8,5911389470.947582
2018-10-01T00:00:00,94.7,102.0,76.6,79.3,2244739100.9358516
2018-11-01T00:00:00,79.2,91.8,37.3,44.0,3768399853.643734
2018-12-01T00:00:00,44.0,54.9,30.8,46.1,4697793485.887786
2019-01-01T00:00:00,46.0,60.9,40.7,42.1,3541202042.177126
2019-02-01T00:00:00,42.1,54.6,39.8,47.7,1299057118.7563143
2019-03-01T00:00:00,47.7,82.0,44.0,79.4,3235747793.701142
2019-04-01T00:00:00,79.3,111.0,73.8,80.6,3450099850.54285
2019-05-01T00:00:00,80.6,121.0,70.0,108.0,6903051105.579781
2019-06-01T00:00:00,108.0,126.0,95.6,103.0,5643781372.811795
2019-07-01T00:00:00,103.0,106.0,59.1,71.4,3077377405.8888445
2019-08-01T00:00:00,71.3,71.5,52.5,54.2,1960351105.8990889
2019-09-01T00:00:00,54.2,65.8,41.8,46.6,1727662918.4525442
2019-10-01T00:00:00,46.6,51.9,41.8,48.4,1515420962.966185
2019-11-01T00:00:00,48.3,53.9,38.9,46.9,1557729971.808662
2019-12-01T00:00:00,47.0,47.0,35.8,38.7,528488519.70001537
2020-01-01T00:00:00,38.7,64.0,37.0,61.9,2048427817.6521266
2020-02-01T00:00:00,61.9,82.9,55.8,57.5,3363660431.4740844
2020-03-01T00:00:00,57.5,61.9,26.2,37.1,3541094608.5666413
2020-04-01T00:00:00,37.0,65.6,36.2,57.5,1833700942.094564
2020-05-01T00:00:00,57.7,103.0,52.4,89.5,2528524590.004403
2020-06-01T00:00:00,89.6,109.0,83.5,99.3,2016944666.4192755
2020-07-01T00:00:00,99.1,182.0,98.6,165.0,2940076757.804779
2020-08-01T00:00:00,165.0,180.0,121.0,144.0,1605103843.8333178
2020-09-01T00:00:00,145.0,150.0,88.0,118.0,2293386371.9738193
2020-10-01T00:00:00,117.0,131.0,102.0,106.0,1331040401.5481417
2020-11-01T00:00:00,105.0,206.0,100.0,187.0,6066043164.63128
2020-12-01T00:00:00,187.0,222.0,141.0,200.0,5635515081.456562
2021-01-01T00:00:00,201.0,441.0,186.0,379.0,12431998630.653261
2021-02-01T00:00:00,380.0,1740.0,371.0,1505.0,10040470453.8597
