timestamp,open,high,low,close,volume
2026-04-23T03:00:00,80.0,86.4,72.3,79.5,582781158.2082319
2026-04-23T03:30:00,79.6,84.3,77.8,80.3,365037195.32770705
2026-04-23T04:00:00,80.3,82.1,76.6,76.7,158861812.87823802
2026-04-23T04:30:00,76.7,77.8,74.5,76.8,129371007.86529738
2026-04-23T05:00:00,77.0,81.4,76.6,79.7,179244002.88480842
2026-04-23T05:30:00,79.8,80.5,78.1,79.6,83240274.34513728
2026-04-23T06:00:00,79.6,82.7,78.8,79.6,145310508.4787128
2026-04-23T06:30:00,79.6,80.4,78.3,79.5,68045030.89213623
2026-04-23T07:00:00,79.5,81.3,79.3,80.1,69160383.91305575
2026-04-23T07:30:00,80.1,84.0,80.0,82.3,162553798.2723472
2026-04-23T08:00:00,82.2,82.9,78.5,80.1,110676070.72306882
2026-04-23T08:30:00,80.1,81.3,79.5,80.0,48540139.46589661
2026-04-23T09:00:00,80.0,83.6,79.3,82.3,105965710.49475747
2026-04-23T09:30:00,82.1,85.4,80.7,82.2,135342914.77538475
2026-04-23T10:00:00,82.1,90.1,81.6,89.0,266844590.2185273
2026-04-23T10:30:00,89.1,94.4,88.1,94.1,384701152.2152055
2026-04-23T11:00:00,94.1,95.3,88.7,89.1,269879059.7335852
2026-04-23T11:30:00,89.1,89.4,84.6,85.9,184257073.97184032
2026-04-23T12:00:00,85.9,89.6,85.3,86.8,139703495.728346
2026-04-23T12:30:00,86.7,87.2,80.7,81.6,175698744.50341344
2026-04-23T13:00:00,81.6,82.9,79.4,80.1,121690311.9771715
2026-04-23T13:30:00,80.1,81.7,78.6,79.5,101633714.7386682
2026-04-23T14:00:00,79.4,82.8,78.3,81.5,112198503.6571961
2026-04-23T14:30:00,81.4,81.5,79.1,80.4,62143607.97255102
2026-04-23T15:00:00,80.6,81.4,79.0,80.0,53928848.01692248
2026-04-23T15:30:00,80.0,80.7,78.3,78.7,49995072.90292412
2026-04-23T16:00:00,78.7,80.0,77.1,77.8,69491801.0710948
2026-04-23T16:30:00,77.8,78.0,75.3,76.1,63796394.91142554
2026-04-23T17:00:00,76.1,76.8,75.0,75.2,26597718.77398503
2026-04-23T17:30:00,75.2,75.8,72.8,73.0,48587511.66524253
2026-04-23T18:00:00,73.0,74.5,72.9,74.4,20163631.40131247
2026-04-23T18:30:00,74.4,75.8,73.3,73.5,29484211.61940117
2026-04-23T19:00:00,73.5,74.8,72.8,73.5,22205325.52558354
2026-04-23T19:30:00,73.4,73.9,72.7,73.4,19468450.85685939
2026-04-23T20:00:00,73.4,74.8,73.4,74.8,15652118.80880543
2026-04-23T20:30:00,74.9,77.5,74.7,77.3,40792785.72250948
2026-04-23T21:00:00,77.3,78.4,75.9,76.9,52689405.15816352
2026-04-23T21:30:00,76.9,76.9,75.1,75.4,33662644.53725047
2026-04-23T22:00:00,75.5,76.8,75.1,76.8,26773665.4313506
2026-04-23T22:30:00,76.8,78.3,76.4,77.1,52772871.80703891
2026-04-23T23:00:00,77.1,78.9,76.6,77.9,50378697.81728772
2026-04-23T23:30:00,78.0,78.0,76.6,77.3,32046660.68810353
2026-04-24T00:00:00,77.2,78.4,74.3,74.8,126086239.80595502
2026-04-24T00:30:00,74.8,77.8,74.7,75.8,86548032.27942243
2026-04-24T01:00:00,75.8,77.6,75.7,76.9,64461885.11495423
2026-04-24T01:30:00,76.9,78.5,75.8,76.1,95371396.24135908
